fid,duration
911c8187f1c959c6dc49d456f2f507ea,552
911cebf6fe31a7fd7d66902f75860e7f,146648
911eee4b5b54f496ca4817eb8cd7ae17,514387
91203e38350ba6e672bd2684bec7119c,449909
912215815467ccdfddb29025e6b99513,495867
912486b985117632017693c4a95f1c68,85779
9124b12b5289679e9dce289f1635a5b4,491123
9124f44baa8e1fdf8ec8d19fa379fd57,511189
91264ae4286a8da36fe4d585e7118b35,513914
9126713fa273e0b54ba0aea7ee47c218,290747
9126801001f3faaf06ac85c6259d4e0b,515244
912703bac38338be0247b45e65464850,428824
91274ab602ae83efe6fb36e41cd897b9,510137
912af2f20ffaf1333721783fdd41102a,513717
912b5609ac40a73d290f843ddcb3c6bf,173852
912b8049066ec12c409d4ebbc7ef525e,461022
912bcce5a4358f8da38ca9f96cd3aaee,3736
912bf306737152981951e7a6ac91b84e,7104
912c60bfa0b004ea7015b95bab09e116,452837
912c6e90bff37cb9bf94120cf3b157d0,444305
912d5077808c8347d7b894fc3d26eb59,465933
912dcf82039e8afaff7bb57f85a8c058,452777
912dd9a4992b0d36abfe9c85cdc0f97b,296617
912eca6416eb954a5c78ae928bd06f4b,490012
912ef8e9fb94438eea30e0058ae6ade3,499168
912f00e5d768b3efc0b52b677dcac0f7,446866
9130e1bd71879a6d8b8f2e5e959fa2a8,485459
91321f3d55b422060f36d389798ad8db,481629
91322a6a744a2110e11e72e183cfd52b,203506
9132f2ff9524fec550f02496609ebda1,513895
913330d625a0893e33a7cb6ccdcf618f,509336
9135d67611e124017ddeadf8a05124a9,513525
9136caa66a1be8c5610905d146b40ca5,456464
9138c157b13d9a0f3e0dc8ecdb0d1a8d,34838
913a7869256990d59d92f9e6228fa28e,412418
913ad8f2666bf78cc0c2b244e02d25fe,475299
913ae69935e1fcf1f76a13d6bf3ba8a6,465559
913aeedb6ba06405041cee5283dbdfbc,93890
913ca90f70788fe4de408d0266146392,515793
913d4ba6c77001fa8f346fee7eb8c8ce,1328
913d5cdd2beb3e6334395cb888c97caf,470560
913ef23c4ef047f59ed70ff7a37327cd,499255
913f22d2448ba20243ab5ee8baae9d24,490082
914073f3724f82df27a54f028e925a28,452040
9141a574b8f15e87bd256e9a9a13b2b9,510133
9141ff80007dee965f8bb26db3488838,11852
91434ccc30ff41f11558ce3a6dc52f60,507882
9145435d824d83bd59eecfe118d6d1d9,440545
91464732fdfbc0c29c0922d24b8a72c5,509808
9146db25e871596a0af941a9c2bf220f,114796
914731576056494c1c4ac5c4cb791081,457884
9148156025d706b89ebf3698b623edbd,510189
9148e1668e81468d1fb85b6ba203d539,390260
914a9b9e28dc9c53a8cb3290aa7863e1,446515
914ae11003e9ad3addda33b5e4e8c6b7,505672
914d21d95856d2c8c34ec125d21520d1,504098
914f40a435d6f787f11b9680ab416482,473676
915234354a88c67b0b0b850d40f90c99,435933
9152640e3ffae221d60fd38a0b61e865,239498
9153ddbff0cd072a90d34a82b37428b8,460990
915790397c06f98d79a2b89651e6438e,472213
9159bd9c338ad811a925dcd77a276bdb,503926
915a8a0fe451ecdfdac19190930de8a1,394848
915c1661fbac0657eac4aef99f6b2cbf,439215
915c31c3ae99e4e05fc2deb2b26d1912,517366
915c635b29842071cc6345ae531477f9,448295
915d0f20f2cfb942bcf31c8ca7491520,475665
915e0e7b6d4eca5e74b25edfe7b8a340,390263
915f5ec8d4f694bbf742e0e6975f6d22,108536
915fd91ca306498a497bfa100075d5b8,493681
916053217524265f695eacf34d668e33,460978
9161ca8041b16c6c629ba5235158a86a,255454
9162bcdf21963fc9836dce7394ecde87,434846
916352ba803b3fd91ca86ee33079939f,432409
9163965fbfc2bc5cca188acb0253774c,443750
916475e598f12aa45d1fe9a76525d686,518171
91650b515a7021cfb3026cdb26c18263,357729
916535ec1b371b4afefce337a1a078e6,513867
91655fb8c491477ddee2669b78873ecd,505226
9165ce07bea44404fad70af6b05515ff,481326
9165e3bc00ef6a6debf98c0f3baba698,489984
916664b59f7e36cf4e6a9117c0c5be48,485437
91669904bf798c8603adbde59b6e7f42,516757
916755199b40eda50854334c15f4bd40,482336
9167af3d8580f82f66c3f5c0c8119022,451763
9168bd1dc860f2677d15a6d3fa4e5432,468921
916960d163a92374c85b559f6f183a73,504925
916a600eb95144dac11511870dd09ae6,488064
916bcfdde348485086b9ed85a6ae0516,506611
916bee2e52149978ef99c67e40e3e94a,440686
916dcb6a0cde1fb2797cc70c58ccb13a,102690
916deac08ca41d55e13f068f72740699,469653
916e4b36485880a8dbb27fe8c79b3fb3,468635
916f23e275131beae4ad58a6c1a64f02,1218
9170ad09e1b009d548697c4df134915a,406528
9171a950056393777c11ccf8c55c7df0,472333
9171e2e0404ff1b7bd158ea619ac5227,503760
91725ced5d8db39738db017bb8405207,420258
9172cba8e6b91d4ded4ebb85c4913750,344965
9173167b09babe23225d25d5f6bc601f,379042
9173266f2a00f7a69b06b26a45fca4ed,365011
91733bf8358d7373329d846fa4297c44,517284
9175c3c7d6a97bb6d65d5f0c509b37e2,195522
91775360eb0818ae480909e95ec47794,19915
917786464b5ece9c6bc3e8558f4a6347,449111
9178405969c35dc70f6f5595beb1468d,446188
917926070ab70ceeaa530c26b9d1c957,215050
917986d49c79e2631c7cb9f3089a28a9,506082
9179b3a5138ba368c1a4d3b31e24ef78,18172
917af8382e2a45e0f807eb85995d6dc9,477758
917bc7fe1091741f07e9c3b207be5c40,516942
917c2ed53a05568b26ba7c769336a09d,496543
917c6fd4e56a8f8067abcfc66e26a2fd,467780
917ce24c40bc6b1364003182c0e34459,517886
917d7c24e51334f8626ab03bacbd5956,436080
917e075e5b4f1bacf39e35a6dedf08b1,386209
917e351af1a18ba1ac41a4d5df0f11cb,517550
917e8afb347834f3e85f6a12ac70617e,209637
917efdf4119fd2d47cdd0dad39312841,365865
91805fb3ca52c9ceebff58241be5868f,471510
918325a30be70605ed454867993bccb7,68513
9183de581f497b69dedae296a4443fae,338493
9184309e27a9a82231675598f177c61e,359657
9184dd98dec4d36d6b8e3273ea1e027d,435237
91864e010abb00f93612be819466ce19,490345
9186664578724b5821f0a363e45d6ed5,458333
91866e0a6d58c770717a53c35a634b6f,447981
91894fc7b9f2cf434020b150f96fe22d,196255
918a19547e2aaaf3ce2c444cdb093cc7,483752
918bd5b5bd9b72a519200f027769b5a1,33343
918bed1d5519ee9e9cbb95a71d3a001a,475112
918c40c1440b33e3950d96f7b722c555,513859
918cee13f403465e3f442ffb78efd324,471088
918d11a0f6df6d432ce4a89020ea3654,187384
918e7a3c5b07c6302ec30317235b50ba,438201
918efd6a3fa825d46b558495752f6429,40145
9190fb79e31a71c932c2dbc1e0ae2859,117662
919189696f5cfd0897d98ac654c6bac0,390635
9191b9c37dee2c39ae1068dc649a49f5,488347
91928d345089ba5be018bc5480ff8f26,432848
9192e5c75fff8fbc768047b1f7389b76,497622
919545ee417adbd1e800aff2ace070f2,174002
919cfdef799ba922917e79701e830fdc,86358
919d6b975cce297b61f1730f183addfd,147796
919e2eb2c94a9fda809591a8645425a9,468922
919ec2c49620e8530940dc5f08edd7e1,475153
91a0925207c46a99982acbd5991d004a,464533
91a0966969c1eef8808f1b7026e7f925,366694
91a10bbdc61e89709ed5d7e9ac6296e7,477646
91a167a3cee32319191729000160a664,455605
91a323a8ea67044f2c0ac3bbf1675c63,495061
91a373d20a5653beb9777b9e7240ba4e,479582
91a4ac972ba89e0c9f5db7891991119e,453105
91a5fa3b0d17454c8aba845aaa43792e,369339
91a60678967f2b3cfc84ea9d2fe5b2a4,177206
91a6189cd802caab570318b0dc565f1b,514145
91a7fa44c0f56ec404341853f2254d14,480391
91a8df48795b6761989af21188ec5aec,517749
91a9e1438674c5a19aa430d56fa034e3,477654
91aafb3c6021d6b53ee07473050a2a89,10649
91abbcc3da48b057b1a6f763052aacd3,222180
91ad946bee1c5f990292cbed847449f4,448499
91af18097e7e9895d44d7821dd38f86c,447836
91affa2158c4aaf9b4e8ce8f5c503758,486483
91b05657dce17d81273cb257d849a001,506884
91b0cf4764320b0daf31f2a500504d71,449356
91b0d85d4f4b7b2fa4d6b5b331d72aa0,450922
91b273ec86e98f8d5bc8839a9c9d6867,432840
91b2995f83e36e6a05eabf4e21a8e143,213254
91b2b6ad2dcdd2f7509306da5a255823,4596
91b532d045b6531819e2861023f7af0d,516644
91b6100f1c5f23b6214c74b5aa226970,461061
91b66ccf4e1d0ab9e4bb8203939eb24b,395825
91b6a77450a8b2caae669059014dd198,516935
91b6bea304b293382d05a8dc8181e2d0,206056
91b8a30f67904941ae96a11157fae076,505133
91b90729359079da5142d098af07e9c6,429783
91ba63bef179d4aeedfa2a294a7a67ca,511987
91bae9ac21bf5ba8e13eace8405691ff,506673
91bb6a246b3fca077aad9e73c6d5251a,475444
91bb9a957516aa8847563fbe8cb1228d,628
91bbf7f01cb296047c6987f6b2594cbc,480349
91bc39b7e6c610c652dfe1f359bef315,481579
91bd05b4bfaeae4befdb9a9f038dbcc8,517519
91be633e78739d085697817ad92d07c6,513634
91bfbb057ed549412f41d7a28b77176f,490456
91bfeac0f70048648a3ce59b7cff5b80,451313
91c054a15aa2da4b3b916200e3be71a0,466027
91c054c8388d1b08e600cc244fa0c994,497442
91c1d2a4a37c34c58584321dd7125b9c,462320
91c1f3f29b82d84ebf8a019ee91a1a80,500750
91c46b9da90fdb72d8c23514f5831eaa,79258
91c4bbb6e3eb4b3d951b3fd5363b9c2b,434828
91c6317f610276821a7ecb131d675f43,470079
91c6bf1a80e82db7f49675f252edf564,489550
91c70e6916e5345b40eba13d6824ee38,513380
91c75594c45ae8bbf94a1bcb5c65e7f9,441783
91c773f1f49766fd45cfc4cc10aa46f8,487255
91c90eeec4f6d1a9f7acce48937964ad,483935
91c94042f7697c59e173ae54c2a986a2,30810
91c9a4449e01666c016551d451e3fd01,512440
91c9ec47b904d76ffc59679891632732,513217
91cbdec78c055d3f66028761c04ff25e,497234
91cc7aa3a4184e66ed2394c519110fb4,477453
91cd2e1d4188eb10e54a69ff21ecce5d,442116
91cd86ec6e3bdaf4cff383dcc8326c04,514550
91ce46960d3a4402545fa8825026edd3,517617
91ce7b6b2cb6149f97c340e0d1e4e2e7,391106
91d0158c6935a478dd39bfee9a476e50,468448
91d034d834a41007e39beac1f4a9eb5a,495168
91d097cb7458eca6c141ad0f5fc33799,461422
91d44a9b009779184b7b3c2ea141adca,518144
91d5988762edcba24484fed2195feb73,484119
91d688760224daa0d79161a8caf4d78e,505419
91d71c2448ee1cf7aa77899e3e04ae60,487053
91d7cdb0a0257269db40fbb24b99cbe9,490300
91d8871a06daa2623e9439004ef261aa,84449
91d8acc3d54e91ddfe90d5901783f71c,266533
91da8a57240e186b23edcc692995e58a,461709
91daf619969abae08ae59f865959e72e,456609
91db16fbb183d95d15bd32b790574b91,477133
91db3cacd3b5af960dbffa6151c4a804,310818
91db79a735e8a303225f7821a4b3f6b1,512282
91dbb639ef6239df90d77a16a6897d6c,486347
91dca0b66657a9797c085d95a4139e9c,489680
91dcb0871dc23b1f61c9f9dcb3974976,459067
91dd653a3bf91dfbfff70115967a697f,488114
91ddae300c8cc60f0662b2f6e2510d4c,432103
91de9a5b6631c42ba7c4b81983ef137f,464005
91df141dc588eb8fdac1b07c3fa17d2a,462169
91df37586de02a62062b827c7b63cb17,487589
91df83a6b33857254814e42282874fa0,373183
91e00b270e524778f0af0fa99ef36653,234030
91e2257aac89304889e323be91c85720,465841
91e305b7021f163e1f4b534f10d95023,484271
91e4b54a5f9e6605dcc8158ca9c65c35,206032
91e59f5819b69072fdc5633c5a25f44b,488879
91e7c47eb64fa1f493ef48698452cd62,215944
91e821ae6f997b953abf4c2ee327ecf7,398442
91e955c668f69b46b2a5fb1738ccba80,417523
91ea59495d1d9140cd5124949870abc7,462320
91ebe15dbfdb2bcc395191ad4f82ad3e,276976
91ecb2fe9487b2e45817c2e0255ab38c,492628
91ecd5ef26d076bb5760ef14d09b9026,257191
91ecf90b7e4dabd5f275e3812174c1f5,502908
91ed9d902364231476cd5973808084a3,412456
91ee58b3698ae5975ffda0c5a14feffb,482492
91ef8a9a5ceab638f21741e1f4dc9310,487226
91f117e5f6ad24bd3a5d4d83d9f137c5,207090
91f13c684aba77f8e43dcbb02162b27c,499103
91f282f90b49c3e712fddf0a6e494a5e,515598
91f36e552fab504d690ac720a4e5e1f9,482194
91f3e3667d0a5b7d4e0788d4e39cbf73,458669
91f42421859187851f18766849a0752f,501226
91f428c84eb401c2d3d8b1bbb91292e5,349096
91f47430b4dbdfcdc27245e5653f4a5e,510889
91f47ce183091a7ab04914381210fcfa,459063
91f62c06cb48a2e5c3efc8e910ddada8,452631
91f6f22eee1bc539eca9e12f02ac8357,450886
91f6f4cb921f418eada10ae7db5f9af4,179977
91f79d24527ecf261c94b126695fc98b,513746
91f7d421b0348ae26b09cdc5bbfffc31,4269
91f9f44c708089e05fcf4b28fb07d5a5,213549
91fc6ec99c65c3d7a922e62cf19e2ae7,411883
91fcfdcb6dba3f431f1a0d6545c44c8b,510012
91fd16937b492599fe2e53e8e73d8392,478566
91fdabc66bf1ae0d25813c4cc81f8974,485590
92000aabfc943ae968e090bda8ea29a1,462368
920088fa9a1ce0e42246ff013955cf12,443637
9200f6aa51c546af64a070aa4e8d9008,457154
9200f9873859f0f2778c9d9a2027f96e,486924
9202db2f360ae8124e7c17eae0d4054c,435945
9203921154c9dee4f6c1581230051e47,288030
9203ddb3206811903f04a0ae2575b617,470923
9204b54dd67b993ce159d7758e591b4b,448825
9205b377c216d6043c00cc6f18e56ac1,511834
9206390ac0a52f7c860a97ccddac48c6,501196
920697e496f9584f33cc58c82dc8c711,485309
92072e44b1d34f8fe19937819eee59f3,451168
920785d88123f33352fd8ca456940fc9,471406
920842dbd17f88222cbed45f8dd3dbe3,460260
92089850fbfdcbab5d805e575237d0c8,252752
920a8657d1eb57c1a39d359a198718c0,515808
920bc79905ec3f1c971b90e06410df9d,26050
920d89c71aa84d181409638381855d7c,501064
920dca0bf1e0475df21a7490fb0fe8e5,418546
920e665c7d8874dc9ab5a1898a8690b7,226566
920ef8c951b295db7e1729f7885111ca,372442
920fea2fe83551e23dde57dffa4ec6f7,432567
92101eb9406b7b822f7815b4d304a0dd,463757
92111240e6ef03f74504fe17dab969e8,486403
92111bc4284a39fccfbfe0f534235b66,445844
92116258c9128c0846b9d4b849c38e5a,409261
92127bed404c60b58dfa03245cea9618,486390
921458a7eb2d42d035dfbe8f0d2a6dd0,267881
9214c55a11bde01db5a87a14d54726ba,514948
9214de1f68564c2071074cf1624726db,363948
9215889258bce6ddbc34f6b34038704a,47770
92169b03e31ead6718708538514b438a,345639
92180c79af1942ce8ac99f7f49e98f6e,514754
921847afd9afd70de6ce081d8db009e3,376682
921a00858fc04baf263f47c5f3ab704e,430479
921b3e5d7ef813da5426fc40d26b9081,504019
921cc9f7b2637431c75f20eb0363e8d9,15112
921cd225be7e81499eacaa4cdeb99bef,451054
921ce12ac7ac8275d1297e83d0e4a4be,516241
921cf3a384c5638211abb79528fcf1cf,443149
921d00ac93b9ee3929e5462c3e6476a1,8738
921d48262cc7a48f102130b7d18766d3,185027
921d765a9c1b96eea8c77561a4ee1d77,218073
921df04c7cbd4e6ecf62c7104a0018e8,443733
921e19ea5a36f7ba1b7bb93e39ed5fcd,70223
921e4b34df26439c2fd5d74687d5b565,455468
921ec5a5b877619da3b73b900442f3a6,472520
921edfcf3ff49fba046f337389142b8b,514153
921f587cb3d3454d55c90758a1a558ca,486474
921fbfeaf9f1d62adf63b00dd78cd838,449240
921fe7155c03ef9330d5ec8f931df4f4,265166
9221930d314a7437c14dd79a75190615,413953
9221a2384411e033062ca3d9b502d66e,367111
9221cdd2f42a5ccc6a4ccf7713b0e72e,514700
9221fe4bcb833b3fd55b3965ab5c9c24,420017
9224d4a870148ceebbbf1a25f4010e9a,448612
9226331c697f3bd0c177f9a2c33c2fed,496734
9226a80bc88d23ce208914d59d8cd2c8,1466
92276621923b711b4d58eb41dbfb88c5,456844
92284b812f93c6f02ee2d58fefc34927,308287
922860ae24bb39b98c3bb622fa975184,433808
9228f80205f085ad82476ee0882a7ba1,459704
9229420c7e716a0cb11c10d790044960,451343
922a6302896bc8cbc3084078399a5ee7,499172
922adec320cf25e366ff1bef44c96a01,437078
922b2004ac1342926ecda86e8c734130,469265
922b270a3f884d1de4b7780258d0d97f,495032
922b3fdac5452e91c08dc90d53aeef45,515591
922b8837b54e3cde09827a5b37b5de76,477915
922baefa4795684fd04580f59b9e8766,436539
922be26ea1551079d91deaa3cd857a68,451796
922c197e27cdb49405a59567bbf38ffd,402204
922cbcbefbf0fa7c90ac4d0679b395b4,471503
922d9ff223146f0fc05c50200641ae59,431477
922dcb87fb4fa8d2897dfff6bb8263f3,14354
922e9f8fea7e3b068b9cbf3300f2a0aa,436982
923164f8d30623d5deabf5e71998c4e5,115252
92326ce7fd186ec3ab722a878f571341,388015
92359f12d0411b18b2cc605e4e93374e,444532
9238753724393f7f0c1f344fdac9c615,512106
9238c39f559a0f08eed60c3b8d7fa826,462001
9238f3f92dbb74e310e0db8fd7ad4be3,441357
923a20ea24221ee84b3a51578186825d,370261
923ac495efcd32490539aa78ff991bd9,219647
923ac72bc45064e88ab7b5b5135c9dc3,474066
923aef0e9eda8fb88809cc9bc66cebce,502256
923b3d5cff1f01b5285187d4b74da768,443819
923bd137ee5e1d8e1751fec6989ebd2c,452913
923c802769c110f2415f5efb6a6f388f,452288
923cf2f4d0dce7bdc4c4227be46e5285,453626
923db732d3868e7dfeaac0cd36519c81,444324
923e01df0aff79689f98685934f32af6,514401
923edd48697124e3c4a960492a92c25f,17810
92408332ee1b93002569b8ea4656a061,446217
924088cd12e78f3bc5dd5b3d6f45d2a2,463055
9241c48f7a6eb47ad11d6c21a798f2a4,86573
9241dd5a210a6f64f8879c7d1216a335,413857
9241e7535a6d0695a5b25f97fcfa5511,497113
9243a5f941d2d59d60483864a15e888b,462956
9243ef3555b8888234013a32e804f37f,8382
9244061f05534f66d36f6374fc3c94c4,458454
92468b2c4a1220126a830285aa2a3c76,460999
9247da51a5d756d63af5c8d7c7613d3c,517074
9248931b1f13385172017d9d95a66935,515951
9248e451c8083a828d9904db3e77c5ee,298014
92491eded9ea34657227e6bfd90d70d0,453159
92492f9a74506dcd27b20ea56136d3c5,452263
9249fa8c1358a0cd8eb89e27ff637b1c,440247
924a18129f43f5c4f6599eb43f3420f5,452987
924a819a19976fc01e0d608d3b913225,389080
924bc555a564b1720b0b08d5e3ea2a3e,71535
924c0a913044056d9903b2a54efdbbbe,517002
924cca8d4616c91a01daffd41745a747,498844
924cf92100fb5955acaffcd6b8a6459a,436063
924da5bd62bb01df75031b191afb7e03,501298
924e01f0424cbed90daf494bfe8c04ba,438670
924e3414f0ed379ce501713962df9ed4,386952
924e7ba0e075b830ec6fe105698743f5,292820
924f386f5e8bd52e11a65821d79f0c9c,449864
924f7281d6962783e3e59b442038a41e,467752
924fe82b91bb9d7b2e5d54dd5b357c5e,53426
9250fe8bae6c8539bc759322799ab48d,494877
92519ffe6585e6d263db0a1a8e84c1e7,462206
925233b1272ae3f240be685c2648f129,213917
92530ee87ee42136436dc611ad00a809,475252
9254a0a7f875f39e8630d0680c7dbaba,460581
92563dead710483e220a410fba269a2f,452189
9258c48e4d5a57fc041e55a2472b25a0,478276
9258ed16dc558650614fc1809ab97db2,433647
92591c8c33ebf579922ffe3ff2418e4b,5564
925a5e46a29e0564c83b1c5d567176ac,451641
925ba3b1d13d36769f6ee6eca9dae790,490168
925c7423bbc91eaa6d732ad135aee50b,152221
925e477c81c6c5cc92099e4105a296e2,443709
925f30e88e3ad548976e177792414654,462067
925f83c4d786e1337d5c0a67dc2b72e1,79845
9260a77f4a3c1a0defe5b3cd88f68046,450539
9261668e89c12f3ebf14b43257bf94d9,452711
926171d5f72f0d05ac84764f8c2bc348,494784
9261e75b664dcb41422217f521d39437,482349
926266c7aea07722871edb825ba9fc38,518302
9262bbc3ad67da29435a5cf2616ef84f,432137
926304f24e0cc34e5a15fcaf1bbfa6e1,444076
9264648f171d46cb6ced7c5e85b1aa0e,511066
9264880b4dc2f238693ac90f5dba50ef,373531
9265dfb907b9601fb8c0caa6d8297ded,170237
92670feedbcf78740af2d9e341b8fc20,293446
92675b6b8c54ad54cad076956a7464bb,425079
9267fa4ac6edf8c7eebb40ea4b24ec73,453037
92681a45dea4256be9f80f624f7875ad,509843
9268deb5425c52e048ecdd6e9896a955,457854
9269665edce2f48da27a067eb5a6b314,498118
9269f84aa6481b39379cc7f4b63d0f09,380193
926ad010eb3bcdd040aff097e47bd98e,517241
926b78af11cc826b42db0064e24f6fea,517062
926c0db6a8bea20eb0b2adf55a4f787b,46970
926d9b56cc5dc66e11f4a6c2aba1f4e8,445107
926e93c01578ba9859ebcf573fc2bca9,478709
926f347ad36444acc504681f83d4b6e5,460413
926f9b8baf1be585e134e6b03c119ab3,341960
9270bcb149e71e32c0d1e9879d335756,439138
927130190b4a3f7ad29fbbe3fc723810,500924
927197ed74439d8eb741f3c98863c413,447515
9272e4dda44c9264215136e645f18500,516243
927432f59673916e68aaaed2ede8b1b6,407377
927487a4f374544edc7900496fa3e8f0,11868
9274adf57d9b502e8fb05bbaabe3a4ba,484850
9274b442efabaa8aada48b9b94de3eec,516415
9274f0ebee7db7f1736158655a7e5585,484178
927631333d6b472fdfbcc53240a62e87,426267
9276ef1968b043acf46d81c598c80794,266192
927736cb2bbd3c622fd634ca1068411b,515801
927895da8f2998796afe4f1444314ec6,430144
92795c519f0eb63eb20f681b63184c72,460315
927b151ba0f472043492545276070924,497984
927c3a0631b94cf45504bbcfe1d830db,511211
927c8084cc44c161dbf7e89b525e6231,457337
927d079a421b3120deb9a19b34b25114,481721
927daa32bca93f51117da9d885a57640,51095
927de0c4ca6b15aca961996be8efe3b1,468806
927fcb1413aff3ae170e186dd4517134,258560
9280a718dc82e36400081ce77773f6bf,447834
9282f965f8d1acaaf8411ef6d0417128,514652
928430ba4aa72b1b3dcb03d8767b3b92,477457
928481f3e6c1ac945e4e3062fef33b5e,421680
928629cb7960a0c7e0090c9ff6acb72b,450621
92864f3c037825f47f86e9e52d787407,360267
92884be854d428dc8c80ae0ed3a165aa,513960
9288f7860257bf07ba81f9aeb6118edc,505544
9289b6bc91ff95340215d25ee11fcd7f,11866
928aa2f8ddfaf31602f0fac02023e693,69
928cbf8bfa42d65750e8a2af882ec8bf,492534
928f94dd01477bdd420f71dab37c3b1e,478227
9290f5c668441751588d78a1de5fc271,386564
92917f071ee1d4e52a3e4ff1d3e138b7,465835
92918cda51647816bd129d4cc6912367,460345
9292cfe97920a1fd5f2f3d777bc003f0,824
9292d7483d718980425edb69a7b0604b,453947
929315cd4317c806cd79a83f9795b372,514181
929464732e987bbb06733b93bfb5a75b,479719
9295411806e14398f5a5c7490aa104a8,433439
92976929640c6f5c841fa1bf258d38e1,471994
929859b49bb8446b0bc35fb6f22ade7c,249360
92988126d5c04bb876d3172fa414a582,414605
9298b69f35f56d98668c38883a6dc347,511667
9299ac1a81b8e6355035d15a32b39b28,442449
929c373cc6f5c8a4b7891379a6b72cb9,482023
929ce7576e53c35c6c77e204eb339981,496180
929e0b570e932c27c732459dd58d1758,487776
929ece50696f5f1d7d31a1549b67bf47,281616
92a0d25c0b0646032859fad272cf9313,273617
92a11cf37cd8bac64ab022aae7c35dd9,348236
92a1213ec8b0f300699a8ee70aa978a1,432844
92a1662dbfc76a88307727bf8940d97d,445968
92a2f831021d3ccb60a7d8ea0552ad22,509134
92a354f064b46c55bd20f50152e0130d,447251
92a429204ce8c3262345276861d75e5d,510699
92a53a7575ad440a5f56bd0897269570,517511
92a5a06add736fa1f517ef7ffda9eff3,372167
92a716527d168a9eab23835cd073b45f,477960
92a7191c7c03fb69da81be918bcb38b2,495078
92a7638d90330f68c920c67e738bc922,250516
92a82548bf2fa109254fbe84231ec630,497948
92a9d56d85a12a4ea17972f8b0ac7b6c,486126
92aa25949bef8c645f3ea92f5e5c729c,14741
92acd8f47b8ab565e15aae9dac2a5f7d,461212
92ad02d040b984a83c4a1c8894334a10,446475
92ad83f5230201545dc9d70674e88a58,323301
92adbcb2b47ac39232462f74e97b7bee,140074
92aeb70d63553f84f41a281010c1da86,459860
92aff9649d80c908d627b71851eec7e2,453045
92b0367607fe059581ffcfc99ae685b7,488127
92b0bd722178136d5f0404a3cd4bec58,81072
92b2532c58d7321df4780a7a73192d99,2199
92b333707ca3e6c56ad8aa383aaa5a7b,481619
92b369315d1601b32930845cca09cccf,335353
92b37cc7e80f60780f3a53864ba1f0a1,443321
92b3acff979932f3153fede5e3c62f21,471196
92b589b77cf94a2d055e7c6d3f23c0f9,496183
92b629866d9f783c566ce96001a71386,434370
92b6a2045ab29eb5fa587fc307634cf6,516329
92b727247993a05c6ad1abc6800834bf,436911
92b8a15986d8f5ac1b097a7e82ef7213,41475
92b8ebf75ef1fe642295e6432c956b65,506514
92b9fef64f0c8b5c89bffa82197e70bc,437003
92ba2986262f16f820b036109e630a80,344196
92ba8f0eff91f0acd1528bf7e573bdfe,27527
92bbb06e0fd4ec2afe3a8178948efab5,490766
92c02e96bbea769ed3e4503417fb8b8a,458772
92c16a55fc918fea07c6f83a48599f4e,335163
92c5eddcd5909b0ce34b78ca7d8b094a,470479
92c632e2a924fa3dd32e9b176ff8f01e,450663
92c96ec298b5085f5668d078841bd3ca,466106
92c9cc674bda58b7772613cf78f697dd,377704
92ca6053bff5fe019e4b477d8ef9c778,486379
92ca7d21ca670d7d53774e231e6a8a36,456666
92cb11c446ac7c37c8391b020000068b,903
92cb1a06db6449d3b348018e579789a3,471391
92cc12a6ddc0769deb87ae4ea61cf54d,506434
92cdd5e0273e3db73aab69e442d83794,96560
92ce664dcd749d2e066e628903f4b137,449141
92d126184fa7a4ab4c962ed153c08b80,359232
92d37d038294064c11b2ebc96ebff88c,451044
92d3c2a871ee54c2ef9531db6f3e5eef,506502
92d3f3bf568a45946dc35fb7d2f4fe8c,452177
92d54ce6b9ce47446814fa157aabf384,470657
92d55377bc0487e5a1d44ff426dacfbf,304527
92d59e810d41c4f125568c6d75b902ff,510366
92d678363e48a4637919faf3c3d4b4b3,516249
92d733c92e66fc00f1fdee7fe5e7b205,473575
92d785ac0781a59b32ca8f4084a62584,432188
92d82e0a129f9d5ded564883bae14f09,249826
92d96fd88b3fab384645a1788cd486bc,493693
92d9d24143655a2c5826d67553412f36,263859
92da8bf27927fd41dc7115b47e1fb2e3,329298
92dc66d527724ccf8701d36a07696616,289746
92dc67548c74ecae8c3a010a16dad34a,506490
92dc87502799b74d37987410773c4b17,513755
92ddabf0e85d26712200f9404645175c,345555
92de36701d29fdf7e2cd511e3f0632ba,470925
92de56acc15cad90d2ed121565ebad1b,452742
92decdd85ecf02fe14c6e2bc18655b46,171039
92dfe870a7533f8e7535acb4e8ca6449,512238
92e094b7a2f4a9cef8ab5011df992176,253102
92e09d558ed580ba7bcbdffe3c1b7a13,405151
92e295741d908d79ecad9e164b1b7b60,474203
92e2c7a08a664dffa019405597c7c1a5,441511
92e450dee81a65f2d6ebfb093eedd4c3,417039
92e4db21e70ac757551a4fcc960ff97f,326460
92e51a312e779f4596b3cfaa9ac93de3,512722
92e51de345d1ac13dd2710e428133bae,321933
92e647111056b3a8866bb438ad898170,515892
92e72bd54ca2a33b5e843a3f2b1cfdf3,434870
92e7607b00dbe470e6f127b34cc29e67,514010
92e7c3159054b25a1cef1cd10d55b4a9,455128
92e7daeefda8f267fa573fd6df2dd9c0,476660
92eb120d81ea9f07f44737de42187d9d,439338
92ebe270e138b7c674e5f3516ec08abb,458266
92ed62c453f50e9177179a90af2e70b9,446010
92edfdb3714672387eb9c4e3d45ed466,148603
92ee01029aeeb9f54c5143b2c51bd3ec,509460
