"","fid","c_ratio"
"49156","99e3bdde4d7a8e56ca1fe2f75039eb96",0
"49157","99e4060a861a5d8b6984a9274da6862c",0
"49158","99e698ac628b0965fb03593e78e5daa6",0
"49159","99e70faa23b649661fc99534d4704b40",0
"49160","99e76924e82fe58947a9ba6d27cc3315",0
"49161","99e7c8f727e212c639c0dffd13860b90",0
"49162","99ea32e157d6ba95c0cdd2b63efc7a0a",0
"49163","99ebc1eac0c69f21016fc4ce02d595f8",0
"49164","99ed327347c135a3a410226e2b409dfd",0
"49165","99ed550e141555b922c9add297783fc4",0
"49166","99ee8bc9d12d82e29fa4adf6e50b802f",0
"49167","99ef5953e3da60a94f13c80a11201831",0
"49168","99ef6d10b0f5edb0cf4574c2ec6b670f",0
"49169","99f0e76a9e0b6d9af4db35a7ae39efeb",0
"49170","99f10f10768a1e70e1fddf804f59d333",0
"49171","99f2cac36533a7f046ac0d4570f9fea2",0
"49172","99f33220f2adce26706120aed18d0f24",0
"49173","99f395274614451ea5d48bec3535ffe9",0
"49174","99f72f6d32a131602849a7851f2a68f7",0
"49175","99f7850aef1a31842da2bcbf9ce74c20",0
"49176","99f9480a1e2ff6f84605e876e0b04e48",0
"49177","99fa1f9807bd7b63424a7c8de619d183",0
"49178","99faa275b22dae0befaebd6aea3424b6",0
"49179","99fac49035b44f726409fc10cda8f9cf",0
"49180","99fb4ecc1a7cf2a89dcb6f0699c0e347",0
"49181","99fbc85257f7992c70a90d1fce638bb5",0
"49182","99fd3d8b3c1d990efd467335ade795f6",0
"49183","99fde0f404c0673e81b87bace7b2bcb6",0
"49184","99feefb8925acbed5f1ee3a668b0dc85",0
"49185","99ff9a6f1138d067d7f115342ae7a12f",0
"49186","99ffa85c2160a80d7e563719f01eb987",0
"49187","9a001b9974c8685c53317db5bd4d7a36",0
"49188","9a018baed0fd1cc94fb2803142279103",0
"49189","9a01c3ed82f003fb610b59f7dfb992a0",0
"49190","9a0342c599bf0243a0dffe4b30150963",0
"49191","9a0349292b6f343d277f0016a3143bc1",0
"49192","9a035d86e7a07657cf8407dee5cfc628",0
"49193","9a038869aa35998d566504dc9804ffb5",0
"49194","9a043a86ee1e05df1fcbe534ea5d77f7",0
"49195","9a05cf87c1c6fda835d08fe15d6dc8c9",0
"49196","9a069aeb1ca49bee4210830f91b3ad25",0.080255386407121
"49197","9a06dc013ecae103fc28628574e4d4d4",0
"49198","9a07d4d678ce82b0c4c66ce25db44bb9",0
"49199","9a08615fc540c94788a150deeb1850d5",0
"49200","9a09cd8641b3f3874a4ef14ead2f39ea",0
"49201","9a09dd8326e5ccb938048b22363006b7",0
"49202","9a0a125a37f780fa9b965e0953accdef",0.0535035909380807
"49203","9a0a9570b58dbe222e88fdb1ab1c511c",0
"49204","9a0ac802c481af6729a7336017972aed",0
"49205","9a0b0d6d477cb25b659f7f1ecc5f960d",0
"49206","9a0c1157c28fed56e6231724e64cf4b0",0
"49207","9a0c68455ba43d5e677c49c7872ee0fe",0
"49208","9a0c6a467b54218c82c33f213d9100b6",0
"49209","9a0dc2ba4c649b10365e01f4165c3283",0
"49210","9a0e7519d47837cfcf928f8dc8e64bc6",0
"49211","9a0edc61bfa20f5682a06a788e3ef562",0
"49212","9a0f3745d5faada35f1df8e79fdffac9",0
"49213","9a1028069dc6f12379dc277c9139644c",0.363636363636364
"49214","9a11917dcfc8b3d3a0362dff238c935b",0
"49215","9a11a0bbd9714361e1ae737b2004adab",0
"49216","9a11b3f5bade3703b858a764eb6736f1",0
"49217","9a1262f55601417dba2f5ad0bba1b31d",0
"49218","9a1279f5723baaf1db49a6285cbc534f",0
"49219","9a133835d526b9cfd822bdb914f684d3",0.375992063492063
"49220","9a13a95e48bd6a2eb4b895bf56e18414",0
"49221","9a143077aae52532ba284830fd78d7e3",0
"49222","9a143eb4c440a9ac62f0af4704a1d257",0
"49223","9a14459d0dc1f20a0a8e7111d45ed09a",0
"49224","9a15937d0380b7ed11e5d040da12d890",0
"49225","9a17759df9c112f1a4b1c06b9f36bceb",0
"49226","9a17824b5f84cab4b6fd5726ed7c079c",0.0217999577128914
"49227","9a1a5afb8ac642df7d8f095cf0e4aaf4",0.080255386407121
"49228","9a1ad3863903d974c775ed587e4a541c",0
"49229","9a1b42264e2f5371046805930c63f83f",0
"49230","9a1bc15c8de3e441abfe531f25ccb357",0
"49231","9a1c101751db343a4bda067aece469e1",0
"49232","9a1cc34784a451ba57a2d5aa8269784e",0
"49233","9a1f8d8c1b14038822d6d0086a37b503",0
"49234","9a1fb99195b053b91c6895593fbe24b5",0
"49235","9a1fe6a207d71f5cbc29c00fb7424b0e",0
"49236","9a1feac4b04c2854aafdebba5c9b9fcf",0
"49237","9a203b1ff741d92be9db551573e149d5",0
"49238","9a229f54555b091be6b719fad7b13b2c",0
"49239","9a22f19041d82a17702d093fec1698fc",0
"49240","9a23180f9d2a220bc94c4010662af66b",0.0489571560669886
"49241","9a239aad6fc68532c26570d4596b76db",0
"49242","9a253b2b275300415316b4c03ed45c55",0.080255386407121
"49243","9a2571b2aba1392042c6c44de3c1ddd4",0
"49244","9a2587cc60361b6eda37e6c9d25278d7",0
"49245","9a25cdef66db644b501fa7b0c23d0314",0
"49246","9a27b5e9b1d6857827ad16987b0c9b47",0
"49247","9a288e53c6d2971e056bed430f0fa711",0
"49248","9a28fdf86de4e037c179afa8362335d1",0
"49249","9a2a61b41c0791bb7dc869188bd0f075",0
"49250","9a2a8949dd69865fe66b7f36632e2fa3",0
"49251","9a2ae10127e1adb7616632591a84101b",0.395796307616886
"49252","9a2e238edda94780358a9ec4ef5ec955",0
"49253","9a2ee08d96b6ece00b3524f4369d1764",0
"49254","9a2f420762784a56f03adf8e8ac98bf6",0
"49255","9a2fc3f840ba70b91e07eb97082c3e07",0
"49256","9a30cec27e380e4eee65677b98dd453e",0
"49257","9a3142a54056c81bacd2992dbddda3ee",0
"49258","9a31c9214895d54c36e8c7137676394c",0
"49259","9a31d68246b556ee59aed2942c52344a",0
"49260","9a31e3ef4d560f75456819011d9cd476",0
"49261","9a3244fabc275beb4fece4bfa73d8b5a",0
"49262","9a324ee03aca11b49b91fdf559bb6c60",0
"49263","9a334354f6a8cc4e01f5b9b550fa62f5",0
"49264","9a34116866bebf9dec98c7f59c073067",0
"49265","9a34698a001962c6f603e80d50f3f7bd",0
"49266","9a347067c5011eb3873e7f3f5c426125",0
"49267","9a34afb35889b9bd3acbd5be1837230b",0
"49268","9a34c9960cd1b6a260e6cfcc5aba21df",0
"49269","9a3545278a2c139a10b28155524c1e51",0
"49270","9a354b5003aea9debf880202941114ae",0
"49271","9a37cfa3675164dc104b577ab6493f9e",0
"49272","9a38667e3c82c2638920d6bb776db361",0
"49273","9a38b5238cefefb5241ed36b68159082",0
"49274","9a39268ee3bcacd965ea15a4313d34e2",0
"49275","9a397c5296d60c0f85f050438e670ff7",0
"49276","9a39a92d8b1689eb3964a0b61d3cc24a",0
"49277","9a3a48e64241563fa35c7e58e3175d18",0
"49278","9a3a57d873a9816fa3b9683c98f2328e",0
"49279","9a3ab82a9901a7f86ba19149a5956f06",0.00198041514152902
"49280","9a3c7158f296348da92081270720037d",0
"49281","9a3ca715726b5489ddb1d3b740068225",0
"49282","9a405bc117677774e6836e542498399b",0
"49283","9a40f2934dd1efd3fd3e367f90479f98",0
"49284","9a411b6d31730360dfff923257098482",0
"49285","9a4265862c9a4e0a7ca217434a3d0c76",0
"49286","9a42e5499c251e8e56efce791bdd41f1",0.080255386407121
"49287","9a42f2a0244beac09cbdb73f924c84ac",0
"49288","9a42f6affdc9fec0994b4e9a105c94d7",0
"49289","9a42f9b470f2c663fb3182dfa3f04d3e",0
"49290","9a443fcd203ac37c53a91456123b159e",0
"49291","9a45342b37201c4e1ac34aa871d4bccf",0
"49292","9a45996e2a684dfd3999be8d57da088d",0
"49293","9a4689bf1720f5c42559e0bf645bbb18",0
"49294","9a47bcf5c6fd57b830feeca21549ff33",0
"49295","9a489c08175fcd7f153335b98823b204",0
"49296","9a4af4a8bbe1a9b129f1467780923b13",0
"49297","9a4bc6721b63061d850ad289a853ce0a",0
"49298","9a4bd299ecacf20b2783ab9741d65e11",0
"49299","9a4cfda0243521a7f9877ca42fa274ab",0
"49300","9a4d380ac3c72d5c5e2b5a1d84a826eb",0
"49301","9a4d59d592713768a673e888328b33b0",0
"49302","9a4eaf9456f7ae93a9a91eb8788004f3",0
"49303","9a4ef639a2f2f8fe9bd4ef5af6865070",0
"49304","9a507b8a6f3231e9503a51b17ffacab9",0
"49305","9a512af16ae5750b2c033bc7b8f542d7",0
"49306","9a51ea557d77c4c83fa97e0971ba3ed9",0
"49307","9a53705c460edb9245b2ed85c7b44255",0
"49308","9a53744dda76bfa9204584316c09ab19",0
"49309","9a53da247df2d6c01134ab341e35c68a",0
"49310","9a5567671bd9dc6a08a67361e24e9f87",0
"49311","9a559885ec2c758d6adc2647e85caea2",0.0401276932035605
"49312","9a55da482e7171459f7325673a9f432a",0
"49313","9a5643851b6e91fecdbe6e85d14c5b21",0
"49314","9a565a7fc6ae6fe5bab9baf6ff6a35ff",0
"49315","9a579c8dfb272e68c03e529ee8e91f59",0
"49316","9a581ced3aacb9bc0ea8da6026d3c70c",0
"49317","9a5889326ff3086b7d9a825faa91760e",0
"49318","9a5940f197fb0cdd3410340d3504061a",0
"49319","9a59af6c7d293876d236e81225ce6e56",0
"49320","9a59d85ee3b0450ef9649c10b457a48b",0
"49321","9a5a7bd3ca553227f75bf153635d9ccf",0
"49322","9a5c744b65e674d447ac88cea5f82b7b",0
"49323","9a5d8e2da19d396e02db64d19bc108c4",0
"49324","9a5d9731773b4aaebd8be07d9bbba8c8",0
"49325","9a5da4768b79f54191754c7f79e28786",0
"49326","9a5de1a88500c96dc6da6a5725ba932d",0
"49327","9a5edde700666dbdb650902d1c76dbea",0
"49328","9a5f25a54392f1a4e780a9e690edb037",0
"49329","9a60993b0e181cf0d001572cfb42cc1b",0
"49330","9a6155a39243138a3b46bf624636491b",0
"49331","9a61de0332f1fd69b54417bb2e751a9b",0
"49332","9a622bbaff6f7e0c9f97ccc4cbb985c6",0
"49333","9a626fc5aba12909c172bd9917a911c4",0
"49334","9a63802f9ebd6b11975c36e122878cab",0
"49335","9a64101eeb7e489a06805545046a6a48",0
"49336","9a6440d42f2fcbc05ccfef47e997c247",0
"49337","9a64d49d0595c9403a1a435adbf82184",0
"49338","9a651ad1a1fd47dee1998d580bf7e4dc",0
"49339","9a65e5cc39ebc85102e6bb2e8dc000bc",0
"49340","9a66e6d797d76c587d0647d022b5cb6c",0.080255386407121
"49341","9a66eecdfedbc87047d707bb85a6bf04",0
"49342","9a66f9f8ec0a8fdaaad0fcb071476604",0
"49343","9a6746111c61da86a482dff6b52c5dd6",0
"49344","9a677050f8e578a11fdfd6aca69b66f2",0
"49345","9a67dc466f4a7fac31003438c641686f",0
"49346","9a6a10de6641a7418b456709884827ac",0
"49347","9a6a60300be2606d4d6e098b0bad9d34",0
"49348","9a6ba545cedfc7666e584f44fcb09804",0
"49349","9a6bf5aa4ee3de3a848fc4bcf309d668",0
"49350","9a6c72c639a7bb2a70f735375d625776",0
"49351","9a6dade4f9a55a63a71fb6334f850c8d",0.0401276932035605
"49352","9a6ec6e2f6a83c8b5275d2404018aa1a",0
"49353","9a703f178e7b956e0e2f98494d2c3d20",0
"49354","9a704902ad3443c1b91fec4a9e128617",0
"49355","9a7090407193cf305d5c96344ba96378",0
"49356","9a70d80129265e37385d988224d8110a",0
"49357","9a72093cd250d0a679f5d38c1ca0ef69",0
"49358","9a72997ae0c9e2d7997221a2c17e5dd8",0
"49359","9a729a3452d293e60156cb486382b365",0
"49360","9a7340ec5f96a51aa90faf03ffefbcf8",0
"49361","9a73e6070c9a7f0a0d3b4230322cc383",0
"49362","9a73ffc114bfecafd4f6de3466aaed94",0
"49363","9a7424a3a21e08297ef4c9b8c2ddf529",0
"49364","9a748299a2b578a311d5ab35ae8fc71e",0
"49365","9a74fc74847b946c39ec78128c7314ee",0
"49366","9a75012c97d2db335795af5e647b5d17",0
"49367","9a7622dd77a1cb3499d4a26c7e88d2ed",0
"49368","9a76287cc838236804ef931bdc873ab4",0
"49369","9a768b87dafa3b3519f4ed7739825b87",0
"49370","9a76c027c87fd416cbd8450a4042ff3a",0
"49371","9a76e432fcc96f9aab4c09478fedf48e",0
"49372","9a799b34c6919bc98d87fb0b9a495c0d",0
"49373","9a79e4810b9a7a714d16b46ab8d0913d",0
"49374","9a7a0bafaefe406c573adc11927788af",0
"49375","9a7a31a61f3f84ddb63ec6449e778f8c",0
"49376","9a7a6c047b98d07c417cc174cb002f9c",0
"49377","9a7f2091448ec9ffc332c3479c416d1c",0
"49378","9a7f6ad9872de063420b2204f32b5970",0
"49379","9a820fa9abecd58d2d123718d198b804",0
"49380","9a8211c2c0f33597763a0f3ffedc7bb3",0
"49381","9a821f02c056b984e34653c95213e932",0
"49382","9a83984fbf9c213aa3a0bf4836986b4e",0
"49383","9a83ce007f8986fbe9ba0028bb0dad22",0
"49384","9a848ea2fca0342bb923a5eed8854026",0
"49385","9a85a7a0b230f1df89925ce9d33545a2",0
"49386","9a869e5cd706e57725f5dcc2f1d8dca2",0
"49387","9a86af11e0d529bbcbb78aac4a978964",0.0861416949827397
"49388","9a87f75daff1bb71377266c7ba307724",0
"49389","9a89ad7c52894969b222b4853387d4af",0
"49390","9a8a30f36801b2da850f0a9922378b37",0
"49391","9a8a520bec861a57d386a41ee47afcb2",0
"49392","9a8a9f618a48234f44fbbdaf0341164b",0
"49393","9a8b658e3f6fda848bab01e66ba623d2",0
"49394","9a8bfe7f80c5eaca31aaf1f040f8503e",0
"49395","9a8de0d3ef4cd8f2b25a3c0faf2fb2ad",0
"49396","9a8e9cd660e791ccbacfea1cc1f42b9f",0
"49397","9a8f8dd71bd2c942c7939d099ada623a",0
"49398","9a8fcada14331c9ed60784b8c0267717",0.080255386407121
"49399","9a8ffce1f293ef457d8160a4d78d5288",0
"49400","9a92d43e25d3a0af6e795242c4550418",0
"49401","9a9333eb8ce7892950a46011a6f4794d",0
"49402","9a93ad355cdd4612d0ab68061861486b",0
"49403","9a95509f7a1b3bdad88de44eaaa2bc6f",0
"49404","9a98d28d96cf59ae48432b696e1b8634",0
"49405","9a99683465fb01df26dde5799e97c8e4",0
"49406","9a99891d6c59de285814c85ea540b3d2",0
"49407","9a9b26baa30511bccea4e8583b153e35",0
"49408","9a9bb905f428d97440a426dd6a32a023",0
"49409","9a9bdd8091fd25bc4b3f5ddad8ff725a",0
"49410","9a9e45159697677a968ebc039baa27d8",0
"49411","9a9faf793a08e1edba030d32d7f19250",0
"49412","9aa12716b5bfd329fb7b447a2e3d3f14",0
"49413","9aa2effc27920d4bdc264f9d6f778c12",0.0861416949827397
"49414","9aa2faa1718ca2804a19f09a9b7e20e0",0
"49415","9aa3156a536a87e8e60703152195d341",0
"49416","9aa355f336ee302a991d19e04db5499d",0
"49417","9aa3c86a5a958f2047288337c3c44484",0
"49418","9aa42550f28fb3cff56773115ddc8d0f",0
"49419","9aa6a4df299084dc4f3645b286a96e31",0
"49420","9aa6a7fb7520df9dd53c0892451b176e",0
"49421","9aa7a9a73c58f1d11fe9eb3eec9ad30e",0
"49422","9aa8321352f3a1e1584d1fc05db37eaa",0
"49423","9aab8a98a4e71bfbd30d081012129691",0
"49424","9aabad029c2305efb017aab6fe773e7a",0
"49425","9aabdf1cfea1dba3c5a36fe7645903fb",0
"49426","9aacd7ef9b91b2052c6574adc0081334",0
"49427","9aad17af2cec6a7e2eac32290bbaa2c5",0
"49428","9aae5e3d605c24a3e9826ab1e350709e",0
"49429","9aafe675b7e6384fcabc6ac28f6d10db",0
"49430","9ab35d4557606385a9f5881dd9c0cd50",0
"49431","9ab42478336247caaf51146ed94b84eb",0.00764337013401152
"49432","9ab4a6c0de9f5be31149fd756a548be9",0.655090892525382
"49433","9ab6a7c56c7c4817c2e7382c8dd677f3",0
"49434","9ab8a4b48bcc73250a9f11db2c0738f5",0
"49435","9ab9200e135bcc2791cbc3883c47fe96",0.714285714285714
"49436","9ab97130e795756d47b8049d1888a7b9",0
"49437","9ab9da2d0544ec69b9ff3f7d8aee1e1c",0
"49438","9ab9dac5c5ab996372eca6e1fd37593b",0.080255386407121
"49439","9abb8ec1d526b80ddafc5f2fda374509",0
"49440","9abbb7e02a2855f4c92777520c9f5549",0
"49441","9abc01fd3e4af534b25256406e9d0180",0
"49442","9abc15fe1da437342bde245459b257a9",0
"49443","9abc878172dd50bbddc7e718bc625c1a",0
"49444","9abcbf4f82940f2babc51f55f7c4fb5d",0
"49445","9abe828bb56eb6b32378e3be751fc1bc",0
"49446","9abee66dd032350ca193693efb0b1b2f",0
"49447","9abfb0c81f2062c8eabc1739d8d6502e",0
"49448","9ac0ed2cd2316032ec6c072fac9592fb",0
"49449","9ac1e0bda7ee6050657c4c1a7f1d6edd",0
"49450","9ac1e9ff51c43d208223204088c50fbf",0
"49451","9ac1edcdd2af198137563597caa701bb",0
"49452","9ac287f7825e6e33ee5c8656dd458217",0
"49453","9ac316c1d26f01726bc6cb603a1453aa",0
"49454","9ac4199cb45e7974f96ca46876bf168f",0
"49455","9ac483883ee8fd3d27ab26b5852a2502",0
"49456","9ac64a1229756a3a197a09c68bfab88d",0.080255386407121
"49457","9ac73ad5d0d74fd12982a3b1202a30f2",0
"49458","9ac97ee9fa49611cd4fbd91cdce47116",0
"49459","9ac99cfe98172b1a8ec325b6ddc9b2f9",0
"49460","9ac9b214988b8dd6375591f8845c8d54",0
"49461","9acabbd47f9cf4b83b8820a371cd928f",0
"49462","9acb2760746ed090d90ae131de82b0d0",0
"49463","9accf06d31cb82e79fc975c119be0801",0
"49464","9acf7ac3310de1c140f1c9cefd7d7ab2",0
"49465","9acf825d9140a8e052849ea7a3d11e10",0
"49466","9acf829dd8bedce6e4ecd977a736cf5b",0
"49467","9acfb0633887ea11a16757a96eeaaf4c",0
"49468","9ad0d956b3aa5307196e00e3a3133b8d",0
"49469","9ad0f9cd64157f2236461a0adb09716b",0
"49470","9ad13b703a713da0125ba296ab909538",0
"49471","9ad144ba195e1e575ff482933d7e1cd1",0
"49472","9ad382baade6990c2d880846fd37824c",0
"49473","9ad5290ab6ef19363b9b6509a86ec0e1",0
"49474","9ad56d204b1bc3b61185ff217cc8ced5",0
"49475","9ad631f8ae3b3cf96e0dd8b9da66d46e",0
"49476","9ad6d21b644f4f724fc72f043e0d1ea8",0
"49477","9ad7520dbc5a87c9abddb81ba14ff2d3",0
"49478","9ad7e3aaa1d08e135d01c7971d23ca00",0
"49479","9ad85cfaa5e8a4775cae07d55247f1dc",0
"49480","9ad86bc4d1ae0aeebeeb7c84ca8d4c0a",0
"49481","9ad86cbe4738b27c90fd946c5b1f802a",0
"49482","9ad9a5a49fd8ea2948dd1a5c7d5ab495",0.080255386407121
"49483","9ada8414e205396a8440edbabed1b36f",0
"49484","9adac21c9d9f05a965363c273c26d195",0
"49485","9adbb395d9116b4838cb09622ee9cd83",0
"49486","9adca94d177ea425f958d03fc351c20e",0
"49487","9adf74e86631350290309fcd67548728",0
"49488","9adfc478ebfac639a5c35972233a9c16",0
"49489","9adfde7d341525c2b934139c4ed6898f",0
"49490","9ae01671d0d777af4660118ca4ce01e3",0
"49491","9ae15283287a1bc3dc1e055eb232b46f",0
"49492","9ae17e2ef07015f56789191567b9ca53",0.0563100972434592
"49493","9ae47d0d03960a1e01d6443f914fc59e",0
"49494","9ae4e0a28a9517d569dc1ea4febd6e5d",0
"49495","9ae87be17509aaf164b2f89f6364b810",0
"49496","9ae9a16dce85f85332a8affa619c223f",0
"49497","9ae9af617b6ee5b89ecf2a3f53c4ac73",0
"49498","9ae9cba473ea1bae3344f36a5573e318",0
"49499","9aea54ac5973e4c1898646b71d936677",0
"49500","9aea580ca8c5146c76db3917518df334",0
"49501","9aea8ab3c3d4b0a161bcb4ae59942859",0
"49502","9aeb3cb9961df0be83264f78b98bbc64",0
"49503","9aeba6cb4c1fab1fd7d41b13d34f69f2",0
"49504","9aebd63edf33cc8b673f53ca7b0d1105",0.0267517954690403
"49505","9aecb8984585dead3cfce3eb345ab7a7",0
"49506","9aece9969ca407dc33a52a73eb57451e",0
"49507","9aed0fef08654fcef146632b01de288f",0
"49508","9aed78e8f5d3255d19a73975c05d0698",0
"49509","9aed853f5d22eacbfa718f2271d0fbaf",0
"49510","9aedcb8d9132f503cc53afa47a496e1c",0
"49511","9aee3292ae5c85539f3108cc78115a83",0
"49512","9aee8e4781b8f65ab2a54b2099c8c250",0.00185185185185185
"49513","9aeef99b0698d68ae4c016680ac15533",0
"49514","9af0dc20ee3c9d2cb9b744787debfd3e",0
"49515","9af131e6f37d279ffcab84c61699570d",0
"49516","9af4338112a111a9cf1ceadae0d8c578",0.080255386407121
"49517","9af73a6b6a02840d548a322da407bdd3",0
"49518","9af77a799a3018dc9b405adcfae16127",0
"49519","9af781d7ac86f7b796bea04629a836a8",0
"49520","9af79ac72a636076f4ea91bedca4e740",0
"49521","9af8b44f4f7344934b9121e861ae2ad5",0
"49522","9af939261dba0ca12e4db2bef7fcc449",0
"49523","9af9925c87c774203ffa2210f65d7fa6",0
"49524","9af9ad7919b58b59e7ffc17a05e43f25",0
"49525","9af9baf2ccef25a7280b290a571a237d",0
"49526","9af9e8e44984da8cc523572bf3cbc0c0",0
"49527","9afb3b39a6a568750bf492cbcd3729fd",0
"49528","9afc6cf068441beecd12b4323fd9e747",0
"49529","9afc706d64dbfe366aba812030a8b3d6",0
"49530","9afcb5402b3ad79abdb35267e299a459",0
"49531","9afcdb1214d3804102d616e1b1f93ecb",0
"49532","9afd30cb9c5959a45160fce9260dbd91",0
"49533","9afe0002bc89b099e542e77aa23dfb8d",0
"49534","9afe9d2646c059eff81c2f2c48a9f1b5",0
"49535","9aff109c66c9b7a83587c113ed7c64af",0
"49536","9b002c74e8d8dce4b50280ed6efd97ed",0
"49537","9b00e488ea461840d0ee0c6e95f7b870",0
"49538","9b00ff331ea332703e88b0af825bdb93",0
"49539","9b01e2d2f941fc3b89dc0cf88cbbe22c",0
"49540","9b0298d136f0e8cbb493e09ea726879f",0.0538115249990274
"49541","9b03b79e266848bc98c6702230722ebf",0.080255386407121
"49542","9b03e888138039572cc5f8318937d027",0
"49543","9b03fb9efb2c10614a3a614c2ed09922",0
"49544","9b042131f66683bf9fb43547b7e5f152",0
"49545","9b04eb8cf186eb7d61b413dc84eb8482",0
"49546","9b051c892609edfb24a60ef55a24c069",0
"49547","9b0521ab22d206048ac0f75c315b63fc",0
"49548","9b05bafa3c02280bec74a9046736207b",0
"49549","9b05eae10175e250cf8f002b22150ede",0
"49550","9b067172cbac3681ad9fac6031ac1bd1",0
"49551","9b06a1b77729f81dae993fae5c35d042",0
"49552","9b06b867ec3b43c2fbdc35422490bc83",0.0244785780334943
"49553","9b072407abfeb7a645ae809eedd2d58f",0
"49554","9b0777c040e0f21ece747f01b2a86f28",0
"49555","9b080bf1caa0ed29c90e73e76690bbc0",0
"49556","9b0a650fd70fddd0fd73bc72bc440704",0
"49557","9b0a82461a88d60789babc63c180f9a5",0
"49558","9b0b200a0d1be04c5226335c33cfc54b",0
"49559","9b0e5f9423e9c3a7754c6cd208e29982",0
"49560","9b0e84908cdcb816673d74339e092b8a",0.0535035909380807
"49561","9b0eba0929bb402434052904d174c643",0
"49562","9b0ed664bf674eafcb8efb464b55fa7f",0
"49563","9b0f610177c0edb843053a999b98e9d7",0
"49564","9b10a91cc9982ff07bca25f9b002468f",0
"49565","9b115ba92e69fa587ebd4316084188c5",0
"49566","9b11fc2d09dd97e0dc328504f6b52b31",0
"49567","9b1394b1d488286119b072c7837c3ad8",0
"49568","9b13fc03ab49e44dc534510bcdef2257",0
"49569","9b13fde2acbab3189282e902bc5ec575",0
"49570","9b1427b57c0e82a4d8ecaebdb17a600c",0
"49571","9b16861a87e9c187e1b86361f5905c2c",0
"49572","9b16a41b45dd76e13db27588a694816d",0
"49573","9b175ac7560ae44313bbd147ee6ffe85",0
"49574","9b17afbf83792443fd8b414ffee331b3",0
"49575","9b17e03c8ef0eb6c94efe835089ee631",0
"49576","9b17fe2ed0b286e5aa93767b1e129c81",0
"49577","9b1805b0001a0197d540c8df66d84a9e",0
"49578","9b183ff207c0eeabf3c3e1955dd56f53",0
"49579","9b1972a71840b1539cec00d5e4a71a2d",0
"49580","9b1ad5627edb596c72503edcb86eb090",0
"49581","9b1b222c66a24a578a195a981fc614d8",0
"49582","9b1c97b6fd283880976a3c586628dac6",0
"49583","9b1f1878628188a8bf79d25b32d53df4",0
"49584","9b208dc2bd0b85f12f21e6d1a335663e",0
"49585","9b214c851a178118fbd534a506cd9528",0
"49586","9b226349ee9de63a1d9a780493c255fe",0
"49587","9b234f03d948de7da9f68df7c46af670",0
"49588","9b23829044d86af98d8b5871d05a9754",0
"49589","9b250c05f5ec0381952df92728e36cba",0
"49590","9b2547735ce4f0eca2d1f7451af390f9",0
"49591","9b255001bea9db264cde5faaace5190e",0
"49592","9b25c5feb599532a7b335535376357d0",0
"49593","9b26be5fe610e84196c7dc79ce029fee",0
"49594","9b26c8f8e79bddc094c8262592eaa35b",0
"49595","9b29c84f0be816bd52f2c9e8ed0f1bc8",0
"49596","9b2a1beb3eace0236ab62e7602c845f7",0
"49597","9b2a1f3715203e49b959ee71ee2888b5",0
"49598","9b2a3a6695c4276d5349d37f409c8975",0
"49599","9b2a9d4dceb735ea80897886e18c4097",0
"49600","9b2bf682a1d8e4288ab2d9deb7299311",0
"49601","9b2cf943ce6d83c21f37ccf6be56166d",0
"49602","9b2ded2e7dc08e2f0364367779bd3cb7",0
"49603","9b2f1afe218a51d174867e81897c5049",0
"49604","9b2f3ae352da9310bd709fe9447a7991",0
"49605","9b2f3cef43f440ffd3cdc9a93a38ab16",0
"49606","9b2f72d6171f20bc358246cc8b600fc4",0
"49607","9b308e2392d4ae589de3750862adaa36",0
"49608","9b31c61f644de0ebb295b53fe6335d6a",0
"49609","9b32a66baf0056bd24143a47cfc64763",0.0326381040446591
"49610","9b33a4d91b50618f739b47bccd6cb4cb",0
"49611","9b342761f9dc22116f4f2fd4d8d1d4fd",0
"49612","9b344136b5321a865830981f764575f5",0
"49613","9b34879cc52355b4c77ae2f1a7b0c222",0
"49614","9b34955c2fbb23b36c774cca9f4ca00d",0
"49615","9b35c34032a1a77ec31737de00185399",0
"49616","9b36b14335684a52b65140e8b0021ce3",0
"49617","9b36fe91298ad7ecef7d613165e16106",0.0489571560669886
"49618","9b3abac8cf8280667d36ebee0e3a6084",0
"49619","9b3b51954d620f0b8a244e0daaec1a7e",0.080255386407121
"49620","9b3c37135cbe0da6487f62203c52e325",0
"49621","9b3c59fdc352a60470d2cad755486a11",0
"49622","9b3cc8a4b6803c591e5ca13834bb0e39",0
"49623","9b3eb6ce8a00b2d5fa24fbeb17d85969",0
"49624","9b3f7465704c07da14fa07002163f463",0
"49625","9b401fac2ffd4219da2de99e50f1870a",0
"49626","9b4046363ba398825b18568f124283ed",0
"49627","9b41977b0bee0e38ee7cd39e5a5e04c9",0
"49628","9b42aa66ae34a8d301e7545d793c5a54",0
"49629","9b42ce572fcfaf4e668edd0faf19955f",0
"49630","9b4331dd7ca074a351bdba698ce42063",0
"49631","9b43af768030eb9d0c85c37c669a8d5b",0
"49632","9b43eeebf88fd13e1ed7ed0cf8d9f8fa",0
"49633","9b457865565c299124e97b4f5d9d8047",0
"49634","9b46a3842f0cf4a8a93e4d82c86c6906",0
"49635","9b484563d89ca4ef4fc598bbb757dfbc",0
"49636","9b492c2c7b1ffe85e00e24966afa70d9",0
"49637","9b496c867fac2478e7b8c98110989c4d",0
"49638","9b4aa3704971ffe6b71192f05f665369",0
