,fid,0
1822,5a5e2f8abce4bc842e5d7307122a430e,0.72428834
1842,5a5e30f2b73d7623138b2b71d77187ad,0.034681536
1836,5a5ee28355ee2e9924d57afba92b5a46,0.036614906
1872,5a60363b8926be348dd03a96d73297e6,0.035674527
1843,5a6050fc23b7be43bb155001d2c7c085,0.23307596
1837,5a607c7dba8f7a6a91dd41f52fabd303,0.03001942
1848,5a60a43af26c5611018f66393454bd7b,0.033966113
1849,5a60da0e89b31d277038ba8b67c1e399,0.25734028
1873,5a629efce1974cce60e4651deef56b61,0.1470602
1856,5a65761793187773ff13791493bccf26,0.050919037
1838,5a6699f3e9b793080d32d667c772e606,0.3273597
1857,5a67688eb869dd1c6dc884d975adf949,0.9184421
1839,5a6886a77240ea696c3b253345ac7573,0.5769408
1844,5a69abbee18acc9c24896352cc25a68f,0.041415993
1840,5a69e83edd08606c8e24e3bf7af68ffd,0.06604861
1823,5a6d66b5c6206702eac3a0775e3ae320,0.056461155
1841,5a6dc572bded808808c9b4486c438c53,0.07569573
1824,5a6e7b5b4f5ef94739a988a9b334a410,0.041633353
1845,5a6f305471d7d3b5939870d855c41a49,0.022547346
1897,5a6f8b65479c559ea56927da4d63d7fb,0.011772336
1825,5a6fc7a6be703d51fb57a182c22e3aa4,0.050012313
1904,5a71b472300f4730f3018b6a2a6a1646,0.038706288
1858,5a7287df75b5b1ed51761e77e8a2d7e2,0.3261934
1905,5a72aad0afa8685dc3463821f424cbac,0.038461894
1906,5a7344e5ba8a8dff08902e72b9b9b57b,0.10077875
1859,5a734d233fbbb03bd0a6d33a734613ad,0.011721699
1907,5a74682c59b12d9b7c407add77c62740,0.6359032
1898,5a74cd8997da1980626d5b37d3dd6024,0.037028104
1883,5a7590cb8bb3845815a2f1418b83d094,0.106566705
1842,5a75d982e1dd6d44de2ef25e899c2c5e,0.056136783
1854,5a76770d6a14702f1f9fff70557fe7cc,0.24467352
1899,5a7727179b2027ab121b3e105234c91c,0.010417557
1843,5a7730689061f092e3f614a19512cbe1,0.29575998
1908,5a775d6f7a67479f8929bee004c7f68b,0.3818368
1855,5a797ec4117613bfaae4f850137b9bd2,0.47210452
1909,5a79ea1b932cd5620b8446b02df139f2,0.03886364
1900,5a7b1d7e8471fb8317b2f206508e3ba6,0.075415246
1850,5a7c0332a63d5dc2f7496d91e560ef93,0.0099856
1874,5a7d8507e8b82c0c8e1e62f95c7d74c7,0.07216845
1875,5a7e418817b4cc367d7022770bf9b486,0.026517445
1884,5a7e9a2612208856c949c088b72a5d46,0.10518329
1910,5a7fc619374c4d48f61d7eebc21041df,0.27464768
1826,5a8039401ae7b8da178033a98a05b58d,0.08517125
1851,5a8194d5387049eb2f80554f3f15745e,0.64104354
1852,5a83e90bd2567d218f20ee376fe58ce2,0.032306626
1876,5a84d8c6971fd9f7e0586c6eb2fa31d6,0.90635526
1901,5a854bbde6e067c5e28e7e072b1c9163,0.5215974
1860,5a8575953a6f071b2c2db1f0d9b33877,0.028336897
1853,5a8673fe35215257a1a4e3fefdbda1f4,0.019790566
1911,5a876afa2513d79f1683c9fc86f7a633,0.20138764
1902,5a87e0369777a9fbef24ef4acbf13a52,0.01196766
1856,5a8a9337290a355b0a96f21a0b9c63fd,0.0779864
1912,5a8f56a5beb0899f1004eb36b99a8c0b,0.062426668
1854,5a8f75cde4a8744cc5807106138aa792,0.1386306
1855,5a917e122edf0940cea126d551e44fc1,0.2876374
1877,5a925601de3a8ad077f7b7f393b50123,0.023382114
1861,5a92b6990e72273ca561b30d6ae1e1b8,0.8165043
1862,5a93459eb0bae289514b44159060eb3e,0.32201505
1863,5a94feae9ea81623ee60b69c7bca9388,0.040128082
1856,5a96b69e00edd915619424b64349ba30,0.12142399
1827,5a976b26ff752e3099f5618a325be9a5,0.31882364
1903,5a97b4274833f8294745b136191f9cae,0.11512673
1857,5a9874660628e5400073b07565fd827c,0.022291673
1864,5a9aa0526074eadd8c4566b46a9766a0,0.011619076
1844,5a9e7e6150381659ce11a7308e622f09,0.3190487
1845,5a9e8b41f442924a64fde13709d2e28b,0.016067907
1858,5a9eb0dd3f8cca7545a4e76b5489b4ac,0.018546518
1828,5aa1d9420aaf911e1a260921cb6247a9,0.021056578
1859,5aa43ad956c42faeb44e08d561d7cb22,0.2498658
1829,5aa53f4d2108b473dc872109f15a4efd,0.04568463
1860,5aa603e42f3ed60659c2962f363e6b32,0.04635484
1885,5aa734ce67d05bbf49f6c79fbfc30cd8,0.45396698
1886,5aa8d2e39e11d88984147ed0ec63dd05,0.7949743
1865,5aa9903534ae78cee6e1fb408a039c19,0.79678786
1857,5aa9a04c29c3defc63470b17756bdf34,0.019763952
1858,5aa9c3bd23ac9fb0d847e0e5c1dbba92,0.032953918
1887,5aaaabcb0790dceddb4910228e8df87c,0.021252442
1904,5aaaf1969b086cbf54228a982baa025c,0.012064946
1888,5aac129aeab120d88741909ab7f435f9,0.05462145
1889,5aac487e91abcfb9b1f8e32c603ccd92,0.4291367
1890,5aac84993ac120dde7059d27127093a0,0.15799257
1905,5aace4b1aa362578308302753b873656,0.0865944
1913,5aadeb77710ad757dbc9471ac1acb03b,0.41298473
1846,5aae918aa9156245e34a7ff3acf9a293,0.020671986
1847,5aaed0f0768c4d08ce8bf6e69edaa5ad,0.44811815
1891,5aafe4b6d6cd538280acdbef528214ab,0.014927075
1830,5ab055aa4cd5b008d6df2b592eb29cb7,0.03828514
1848,5ab1b09d61f740bd6e0d9ba9b6307daa,0.7121626
1861,5ab36a486b0fadd85f14a59e9a9bb9fe,0.46582764
1849,5ab37679235faddcf98a96850bb0f2bd,0.024907107
1892,5ab645e301e5da28a21b0bdf297fcd3b,0.28247485
1906,5aba7cf8525b61e3252b9ff20c807784,0.012188278
1846,5aba938176e82cd903ab5ef1a84ca0bd,0.01265906
1831,5abb63c349594866cba3218c636424f6,0.7949069
1847,5abc295261052df4ae96371de855ba69,0.2193807
1850,5abd404160e0db22835c9f1a522488a3,0.09598417
1832,5ac12062188f6dd69d84d7da29a48157,0.6870908
1893,5ac1d8cc7c72c727181c1e72e1d4cb5e,0.72344816
1862,5ac3b4675c44ac784effd7f6df03f303,0.39450172
1894,5ac6d06d2c57208704fd08036e6200e9,0.07656219
1878,5ac748e4c2475376acb9a35642d77e4a,0.43092066
1895,5ac754b98cca644bb86bb7a5ac3ef73b,0.15904455
1866,5ac815da15a72128dd8bcace19cc47da,0.7123901
1863,5aca8100c73b71bb75abfdf16837282e,0.039312735
1851,5acad29358eef16aa813364d0cfd59c8,0.43451217
1833,5acb4c3fccda74454b9f47f4b12e7995,0.61222994
1834,5acc5914820d276bc9e956f6cad094fa,0.075011864
1859,5ad1dd4fa76343d0660571d6070e4d4c,0.45348707
1896,5ad2e03b6993f3734bf0a081ee148bf9,0.5403825
1914,5ad39a5740d38fe420dbde1d7c178f79,0.50298804
1860,5ad523082a4fc9353d03e2ca3303bb7c,0.05184302
1848,5ad52a6c6a5ff48599b1955edacc59b3,0.15258582
1879,5ad5c3430cc12c1f32075a65e846c6ff,0.675255
1907,5ad63eb514740e62db50ffee29baede4,0.03248302
1835,5ad6504b6b45171187bce1ef7d9d6b6d,0.032446552
1849,5ad8ce7981d7418eb3a8ff7142fff04d,0.2754706
1850,5adb50c0a19ef68e182a041056943e46,0.88604844
1864,5ae374b7939efe410acf949d3a84acae,0.24293876
1851,5ae42f91ed8f0cdd37f10c3183f3abd0,0.79832566
1880,5ae5239acb2a9e34e322f3b4166f90ab,0.03239412
1881,5ae80b6fea6423ec44967e24eb61ae8a,0.021640377
1852,5ae8ec176cb22a8b912d2527b783e7d8,0.088603385
1865,5aea15881bcc55e1d4cf770212a4c099,0.56358624
1852,5aeaf4a7178d911bc194ab2a63ac4b5b,0.038174707
1915,5aed2e411e161c28f2b3bf164169648b,0.42188114
1897,5aee02bbf000942c503befbbe748eac4,0.12081231
1853,5aee2344eb2665cf851bc21156df75db,0.05632369
1898,5aef9e6eef5ea4861a9bfb2c9a88c7d5,0.14992155
1908,5af0b8c21a46e5f6342767fc181c1a18,0.049504858
1854,5af2171cf784751f869968765e476f3e,0.074234255
1867,5af3440fc14841f212f7ebb99e51294d,0.90272665
1868,5af60bcb5212720514066bc2d081ad89,0.2620193
1916,5af8dc82cb86a7afd6eb1fb618bd6283,0.9273303
1866,5afa842e9940306beee6a5b34932e7a9,0.44874373
1867,5afb9c90eccc7d91a05cb0e5c2f8fc4a,0.29680553
1882,5afd145e3ce42190045ffed7fb69ae09,0.8870719
1917,5afe3f3c36447625bedb5326e02069a0,0.038426243
1869,5aff48fe8ded125f929545deadb4579c,0.18259715
1870,5affa28a9a55c545bfb1463b896c1906,0.8845041
1861,5b01353a441df9322368e49f8d94a2cc,0.019976659
1918,5b019d6824bc490d09cee007da430db8,0.07450029
1919,5b045b7ae61fa6c632e048a670299ca0,0.03857525
1853,5b0660505cd603c584de6dd3422710a7,0.044895276
1909,5b0746459775b6b8fa5f50e47d50734d,0.4421328
1855,5b08e372abf55ae009a02b98eff6ee65,0.025763385
1920,5b0911396d5ac08124ebaf8b4c31e8fb,0.04286713
1910,5b0beac56c64ac315e410e1d6e8d0ef1,0.033803146
1854,5b0c32631559e3bcaba47d81964c8bd5,0.043525804
1883,5b0ef7915568065cc11e791167ccf075,0.6413702
1862,5b0fc4648fa5cfb569bd27fae7f3e38b,0.09204354
1899,5b0fc5e220dd0f3ffde1c67c59bb1171,0.014637428
1911,5b1234c8068b31a4f6764cafda4d2f4d,0.014922659
1871,5b147d8f65da0f88a569066c3083d2d4,0.709475
1856,5b1487f8652bc49b4ea4718b536936c0,0.7341963
1900,5b15a174a6acd95c91e5db329a42fec7,0.03929484
1872,5b16000d68c4bcf4daaed480f9bafb0f,0.016555883
1873,5b16ec32fa6b22df9b59ba5cec9efa09,0.112288535
1857,5b175d083024279644465f217ed05083,0.02388177
1855,5b1826686977e3129362a0fe74fec97a,0.3819086
1921,5b1869daba5d9e9074af32906e15dcf7,0.038597606
1912,5b18e37324ad3f2628fb13c17fecc330,0.01164257
1901,5b1a13d87ea905f63eeb84602b7a52af,0.49554688
1902,5b1b29c57c0b3b463a9d42e76fcf6238,0.2379093
1863,5b1b63e4352d8b0d797493fc586e7174,0.37614655
1913,5b1cb408ea19b8ebb997c3232cffc70a,0.017312614
1903,5b1cfe96ddc40062cc4571a17d05758c,0.28418162
1884,5b1f38bb0f1160237d474ec98cd33d5e,0.035222504
1874,5b2092608a9542ef388c9b9f2f7a1f19,0.16865596
1885,5b20e102c5df3968813a6a62a22cab42,0.01966792
1856,5b211d16b6d2f717e6ad95d6e130015a,0.0135532515
1868,5b21af0d522ed7be34176c8243c67e3d,0.021329237
1904,5b21c57ce9dd746835548bc69aaee75c,0.1879686
1864,5b24e2549ccf0536db4c3a2d44242e49,0.7619529
1836,5b24f952639005829480ad401f47c2bb,0.21630467
1922,5b257270ea542e00203a519e64d2b6fb,0.088872865
1837,5b29138e664cb8b4103713738f0076db,0.57405126
1923,5b2b307523cf702681946e14c4027ae3,0.2223441
1875,5b2b4190fe31f60d115d6210087ffef5,0.016542643
1876,5b2c142d7cc2d4c6c91415f0b6cc62bb,0.07186113
1886,5b2f52e727757447881aa60b2fab0ab9,0.9245389
1869,5b304069200c2ae35dd40e340e688592,0.019112932
1870,5b30bd3e28258d3a1c22e947af3f5c4e,0.4785129
1887,5b30eae7e4ea8c78832a3965bca29840,0.027553806
1877,5b340fb9ae159b5ad6d795ee33ca7a85,0.3658734
1838,5b341ac78cffee287f3a284577937999,0.03228838
1871,5b349ec8c105089e63305ff2582489de,0.084793955
1858,5b364d154010f400445668bca54a2c79,0.020283928
1924,5b37859f97ff568d90a29fb528b1667c,0.07999318
1872,5b37d46db46f89ba980b8840d4fc9815,0.021958934
1888,5b3918cc0a244ec0b3bf0514e04f858b,0.041821424
1889,5b3ad9ac32b2230b5f62c9f2e2737afb,0.02816379
1925,5b3b882d2c0ef774ffc14a60f2ba593a,0.5367783
1859,5b41067c410d18b6aef519d2701cdaa9,0.042271066
1890,5b41338eacb1ad42f2f7b5cc27bce11a,0.7966527
1891,5b417f1db4c1e5310d141912bac41635,0.017738435
1865,5b4580e752a8e7757f506dd57fc7feaa,0.5017376
1873,5b45af494c63d379d8b7a8432a97830c,0.02003791
1857,5b474a013743a46d908d0cfad5d47672,0.16973111
1892,5b49660bd961d7ce3339c518b50487f6,0.009562511
1874,5b496ad9969cca6098c1ee1a51e5d6e8,0.027697392
1875,5b497a4845ae531990cc1bf3880d8a0c,0.018972667
1878,5b4f4be1c32dfc6c277c62caef13eebb,0.2867952
1914,5b505a6c7b0e751a8864bd39379350dc,0.07648775
1879,5b51440f7a31159567d54b79033d36c8,0.02370527
1926,5b52a6224fe8a13d9fced269afd152a4,0.45910236
1858,5b52c613ce9620306ef797b201ace093,0.1724815
1860,5b5364672ccd1ea388e0f03c3f9937b3,0.23368873
1880,5b54705cc2455b83741734a638798c53,0.16693886
1927,5b5593ea2f1e8670caafc861953d6735,0.45070684
1928,5b58d08b5c308e19fcffbe3c6031a812,0.8266861
1866,5b5d451ced326e5b2a16b2984434ade0,0.11039765
1839,5b5d73d740b80b109cad423dc8bda6d7,0.017973093
1861,5b5dac74f52ed7e482acaa3bb77bbbfa,0.1139739
1929,5b5ef9aaa9f0f976b661dc7429517f69,0.047352385
1876,5b6451ff33e5cc4a14648adc77fae2d6,0.019879013
1840,5b65d6f409d84e87ab9fbe2f43d10499,0.15617566
1915,5b662a993e9ef600b3dec3aaf5caa20b,0.02174058
1930,5b674b8227ad4287baef19469bb43043,0.23451972
1841,5b68cbc883f42a71905c98c08f05ef9a,0.023382029
1893,5b69738254a2994e86e13bac14150da9,0.014834756
1842,5b6a0db951f5719fea45dd2c614e5fd2,0.250716
1867,5b6ead94e1c4a26a11c1988076a10963,0.3173809
1931,5b7218eee69db2ece5b1665c71090ce5,0.5897993
1868,5b75a58912a0facbb48bc63d5501fac6,0.025044866
1932,5b75f4c73db0cc9d2144c52f1da60641,0.10612024
1877,5b7813520795fab6616ca9fa7283afb9,0.25081363
1933,5b7a5b1ad6290d299f7b741bf2eb29a2,0.19209144
1916,5b7ae60db2b8da1979b89a51f0945390,0.012993294
1934,5b7c7ce3657d7bed0836f88ce733d1f2,0.039891783
1935,5b7cebedc3274acd3c3ab61b680ab284,0.10848771
1894,5b7fdef22bdb033dedce612bfe565e34,0.1426135
1878,5b80c565fe863855323052748f5d0fb2,0.021418974
1862,5b810c3f05c1bffe53143e37d4ea09cd,0.16526441
1881,5b840b3d24691326d4842a82c24e5846,0.22457044
1882,5b84316edaed652569c5f8aa89a4cf6b,0.8139892
1859,5b84c5bbe027a35d017b265faa1dac9c,0.091234915
1895,5b8597ab046307fb09a7cbcf75a581ac,0.78583676
1843,5b885b5d77b11313a5bcdd46047a8492,0.5036245
1883,5b89478c7d823dcd2c50289c2d093b5a,0.2982714
1936,5b8cdb8b5831f53b945916a6193fbc35,0.10601484
1860,5b8d6cd72e0c85e0acbc0a4148c1609f,0.34435034
1863,5b8db6e51265e8524fedf833735b4e01,0.36949867
1937,5b8eb583447a5b2466f2304ef849322b,0.8758674
1864,5b8f02d1b6d1b115b72804f7d9414967,0.5767213
1938,5b9437505dde98725112f7a019edb728,0.51410896
1865,5b94d2625a069f7d830ea4ab8816a1cf,0.017448451
1917,5b95b6ca2aee78d86fa1b21689db559d,0.9121778
1896,5b96a4e5a765f378ac79717ccc0bf37d,0.08466086
1905,5b9776c031727934961e22bba34abb69,0.27296165
1906,5b97bf9c0b284ade8b1083c42bc3a7ba,0.16614969
1861,5b994723f3fdd7b44f50dee747483f14,0.046199426
1907,5b9a876372bbb82b6fae42bdba537c6f,0.1345062
1862,5b9aa64f9e4c4a1c41df208e49c482e3,0.011330974
1863,5b9ab87df404c1691216ce468b63ba50,0.0623692
1897,5b9b1a6e98502cc5a5da306de589f925,0.027892495
1866,5b9d4ef17f808437c58cfc355500fbbc,0.025994059
1898,5b9e2a7e81858697c10b9dd4705915cf,0.0111587765
1918,5ba163b257d0a7991d14b79d128ccbba,0.6602438
1939,5ba263be69c0e9da623ef746074a7807,0.038827438
1940,5ba313399f98a7f79d483214e378213e,0.27719638
1879,5ba32545c94921ec017cf70f39e9b570,0.5531004
1908,5ba35248158736a2d4d3d7d660d37c69,0.04989289
1880,5ba39cc449a91d13df8ed08616f4c1c5,0.2128844
1881,5ba4cb540bef6acd81257a48881ab2d5,0.3391147
1884,5ba56cf16c77fbf414fff8fafa235748,0.014971478
1919,5ba595276b9f9afd1a19d60b1489fe26,0.009223749
1882,5ba79748cafa4c74852359b2991a29d2,0.018414253
1899,5ba7c29015c6ff53ad7484415a466e95,0.012727882
1864,5ba84dc9c759c2cdef49a613a9aa7b71,0.010293552
1867,5baa68d1a5283cd41850e0d94d22ab22,0.02959236
1900,5baafc2c97bed2cc274e06e564c9dd20,0.1280971
1901,5bac617cedaa5fc882275c7a4470948a,0.057514444
1868,5bae31bfe2361870d6e3cd1f1ec69458,0.099927984
1909,5bafc2080c9599cb927353c990ff38da,0.46777558
1902,5bb2d495ea269ffdb6fd74607bafd37a,0.14154339
1941,5bb3f97a97b1e8dfa3168f3d3236e92e,0.51777947
1903,5bb460d8f6905e991d0eec0b2a977e74,0.020324811
1904,5bb5195266db80f342dfb1f1b28bfdff,0.7495185
1869,5bb6595bd0e3d08e5b6339b341e44b59,0.03103072
1865,5bb959462316d7c42783fea52bfafd56,0.25856504
1883,5bbbad5383b11f97569b90bd9bf15544,0.02583501
1942,5bbcc9e93f8fd7231c930b00d0f8e4e7,0.038356557
1885,5bbf3ee9fa76f666285646ba6d53d644,0.46241665
1869,5bbfaa2001dad6ee71592876f9dc0777,0.47671944
1886,5bc0de3d939dc3e6e840850c539ea8f8,0.09415812
1870,5bc1d0f7a0b8afa64d0a99f501967aca,0.028977498
1943,5bc582b0a541612508d8c9e3742a6a0a,0.45258746
1866,5bc5dee982428d44407a9d83f034cdcd,0.023399998
1920,5bc629ceb03cf5794a15ecf09f0fed71,0.009424199
1944,5bc7440517c0ab22b309be9fcb890e95,0.42990443
1921,5bc79e2de1667c5d58f61c2d63991806,0.14264266
1870,5bc9c1564db04ed4f8531a869cdd238c,0.01529713
1871,5bcaf568110b2998f3ba48c5e0ac7406,0.08408687
1945,5bcb01e4e689f9896e4f908a9c16dfc9,0.7780533
1910,5bcb58b4dbaf7cf4ea71de749142aefd,0.47174928
1905,5bcb7b96e8dd6622fd1cfb2af674f557,0.018785285
1887,5bcc933ec3ee700200e859d8807666c3,0.01712757
1946,5bcd11a54622ab7fd13fbb9d962ef875,0.07637498
1888,5bce45ae590de477af4f27206cf4ce94,0.7615272
1844,5bd012257149670b9992fbc249c097f2,0.08932351
1867,5bd3ba9b803bfd03dc9ff8004890ce7d,0.3622256
1906,5bd481c3876c2e9311a22157fe98687b,0.053165417
1845,5bd4e23b630cc3f22ebc35a9f314e772,0.29640284
1872,5bd817751e2b4223bc051eeff5c40556,0.023568435
1868,5bdb9130977b31f2888342b40e3d86a5,0.4570495
1869,5bdbe053286c6f6336f6c797f3794972,0.013619066
1873,5bdd9a81b6b83002a63959ccffc6c416,0.47292346
1911,5be0133cd131a2e0855fb32cbf52c682,0.9246106
1922,5be0e6212025e507d6e39a6ee9c74533,0.21603677
1923,5be0fcc47f40098b267e66f6e5ba9e8d,0.8775177
1846,5be30d51ee67b7f29e75298928f6675c,0.062283494
1889,5be4e7f6a2c3fc6659d504149c5f70c8,0.014170163
1871,5be688ed18f16bbb6acf8cb538de53d4,0.1466688
1947,5be88c13f115d1bf3511a649944e4e30,0.8314606
1924,5bea1aa5d914f5236f6d0855ee78fa60,0.76269376
1874,5bee632103770c04d4894594a9061eb1,0.2901719
1872,5bee714e3688569bbeb7524a87c592eb,0.18652593
1847,5bf2e63bf80309a975a2047783179932,0.57559234
1875,5bf3b222ce1d9b6ea8f88cf973d06175,0.06293203
1948,5bf6db14c7de5683c32c7069e65d6a8b,0.8928096
1873,5bf8494a3fa1f623805f44f1ff935bfe,0.44449478
1949,5bf99f6920f2da204ad955997f9198f2,0.3581242
1925,5bfa7671126a40b7b07e071c89c182b1,0.90867233
1950,5bfad52627a6bdb9884ebd8452d87319,0.79069763
1848,5bfb90f5b6b17351e1c0da204c56b372,0.9467185
1849,5bfed8238320e75e15b1738f1be4f520,0.08230243
1907,5c01548e581621e20ad8cb5eb58ad26f,0.15783183
1870,5c029931631200b54c019b6dd913e320,0.04741742
1912,5c048403d132d41089940256ac760a98,0.25364518
1871,5c04d69698e99395913e64940c12163d,0.007598537
1884,5c05cbd980438620efd502d9e123f8d4,0.22495018
1872,5c0724e585c2aa76293d806a61dd1913,0.062347572
1890,5c0787dcf67ab0b5ccb4564b59de2245,0.3610768
1908,5c07ed37484a727a3896e020086eea9f,0.03528398
1873,5c089246b583bdb7dea929688a9a925d,0.027368655
1850,5c08b682ce1371d151fce7f341fe9a39,0.012756508
1909,5c0932d77196fa0143a64afb1dac5379,0.29878038
1926,5c094e2391e2edc2ae0c3f321665d5c9,0.06360155
1874,5c09586f309e1f8a96fdf7b7f7c5f248,0.4515916
1910,5c0a7678be489ab5cb80bc756ec29b9a,0.054695416
1927,5c0a90e1e58211c9cf408c7d6c0bb283,0.02954044
1891,5c0ced49e8aa31171ec82acdf3dfc986,0.9413503
1928,5c12b3d0d1a0c9475c3747344dbdd443,0.012396807
1885,5c13e2ca99338b6952f13112deef3668,0.017934037
1913,5c168734270e580726a659ac6d421654,0.02460178
1874,5c1791ed0344be759652acb72cd8d366,0.7784276
1876,5c19bea33c2d5bc9698509c89720819a,0.018754728
1892,5c1a4558c208bdd072cac2ffaebd15f9,0.3602402
1886,5c1ada9fc1c79308f4eea4a36e246667,0.6317207
1911,5c1bac9f61c405c9dc75abfb0bf20a29,0.051220287
1929,5c1c19fb1146998892209773c73722b3,0.11940329
1914,5c1d096072bc0d6cccb09bcc9d5d7134,0.6334825
1912,5c1e5386e1d6ca2e66242c7ebb051be9,0.90107334
1877,5c20307525e1f4b4e4a176c1147ac427,0.012059105
1875,5c206ffa4575fa820e8d45aa91703298,0.37906802
1878,5c2073ae36de81a33296c5cfec5ae726,0.017644487
1887,5c20991b925eebf3300a028c80cab33b,0.031556647
1879,5c212ff47bdf8b3dfe3b72dd86fdc102,0.44957182
1880,5c215b8d8962bb864543882a55852fcf,0.18443196
1930,5c23a039a0f15bdc9bfd4a11406e683d,0.014124016
1875,5c23febd79cd33c36a3db4656c96d7e0,0.036200378
1876,5c242074327ad64aadb6a9e40531f2d0,0.30211282
1881,5c2572a9c4e066a45355d228953c3653,0.2183106
1876,5c25d6533c7ebd1b491f65c0fdbdfa91,0.85588497
1951,5c27e627c92f9b6de35f3891b6b57e4e,0.10623876
1851,5c2848f6c858da886c6ca950d96c2980,0.3365856
1877,5c2910986dd9f3579a7a2dd44a79b71c,0.5076426
1915,5c29d39bc6def2b3377f70cc8798adec,0.7139963
1878,5c2a670bff279253f640774ef60a364c,0.042189166
1879,5c2b2101ac227cb986335b519c68a9a2,0.09774577
1852,5c2b4b2dac695640a0e4cb36416612ae,0.94081974
1913,5c2c77849b7ab1e41e2e552c7d008848,0.031704266
1880,5c2c82951afd1f20782874d5772b43f1,0.026640447
1882,5c2cf2c2f469a3bc70bbf9136dc21d6d,0.012863054
1881,5c2d444214c741349bb3bfc8cd1ae1ce,0.1452398
1931,5c2eaa3c9c825ed12a2814c6656002e7,0.05394806
1853,5c2fd0dcfad2c18fea914e69226ed9a9,0.04865863
1914,5c323911e804edecac6b1b0847169090,0.6605662
1915,5c3248d7509b7eb4c8c06606bf6466a5,0.034610543
1877,5c34626892b64d4b2471516fa4634028,0.31054702
1888,5c35794d2db65a90a88b0f257cfeacbb,0.06187059
1883,5c37c7f9aacceb37a78c286aab7bc92a,0.41918638
1893,5c3a69f4a337f559b454d92f7adc9f3f,0.5052015
1932,5c3bc56ac774d5786a746a02dda1ce03,0.6607483
1933,5c406d4b6865d8580b9052e947ef3685,0.10530016
1916,5c4140eed6ee7ffb3479091158246811,0.07983245
1952,5c422708ab6305068e61a9185fa896a3,0.038653515
1889,5c4298d8efb757153519c33de61233b1,0.25124195
1882,5c44cdab13beee54645f51639fd87ede,0.18052912
1953,5c45931439ae445fdf64bce2c3519d1d,0.9203815
1884,5c45a1c87d71125284f47a2403714b71,0.67565244
1917,5c461c475cd6ad370dfa696fcf09e207,0.013692396
1878,5c463a1d6002e7b627399e71b2fedb1a,0.44686007
1854,5c46b689d69e9932dfac7db79470a1ea,0.47212955
1916,5c476e91366743412571f3fd65841c7e,0.45358303
1918,5c498b7a495f97e405e2782b15330e8d,0.17423528
1855,5c4bde6268795475469970475c062dcb,0.75483006
1954,5c4f554b8cacacf8a56930619b1b368e,0.80489725
1917,5c50d1d988882153ca41e97f7bdb7f12,0.17136885
1919,5c54eca2ee63ae39aa6778bdec13c9b1,0.04471669
1934,5c5801cfab86da8757436b285f37e24e,0.01824251
1879,5c58aa70986dee29704e419c252c70e3,0.1630656
1885,5c5a7e66567a5b274ec14dcaeb78071f,0.7393282
1920,5c5b5818f6f5826f221c9a57de81aae4,0.08112776
1886,5c5b59987ce8fdfc14b69f4a986a10ca,0.85296273
1856,5c5dc100c6178570a6d5c7c8a0b7aa36,0.024074033
1890,5c5dfa83d90b2c2a2fafc187cbbc81d3,0.023658
1883,5c5f8c05663bd9dd6823a7cd63ef304e,0.08969288
1918,5c6284b16dffe04a3117d16b6f57b7c4,0.49164018
1894,5c628b7957a6b338e1deeb3c8fe7e5ca,0.21593903
1921,5c63351207f35e7e891433c71b41e451,0.13193877
1895,5c65fc43b9d625f0fc58db6fffc38307,0.47862566
1857,5c665e66ddc71380f02b9fcd7d057246,0.37093586
1955,5c6883874d3ab680a0a0a54bbd2c42be,0.8151126
1880,5c6a689788b42c76e730ddc3a84906bf,0.09102835
1881,5c6b69f82eb0fd3f9d462d741cc9c88e,0.27015167
1884,5c6b96bac5b7e718d4228fb72b95d729,0.19596635
1922,5c6c52c1fdc72cb2426dbc3e662090ab,0.009012301
1882,5c6d4554770e92ca896987367ef6a020,0.043572
1858,5c7097ee2b321f5331a0ebbaa30bfaa9,0.86590147
1956,5c70b4cb995ea9e6848cc7e79dadbeac,0.11574824
1883,5c73aea883c04ad42bfc206ca084ff56,0.3462248
1859,5c7696698649f35582359b83b388ba7a,0.016002463
1860,5c782da2407a9e13d6c862ba2e8aa12e,0.024453301
1861,5c78c0e87a7caaff29d2d475e1998682,0.030975997
1891,5c7959f92ec79714ceb6452196025d92,0.2250935
1923,5c797088ad1126f4273f0cf792821510,0.041556507
1885,5c79ee200d7d765d93f87d112427dce6,0.09594718
1887,5c7a3d9af0758ad363d9a33523448b7c,0.10592247
1862,5c7a91df5d763936bd2b307baee9d9d4,0.40008408
1884,5c7b40e1d2c90e885d4d8676f4a3a4de,0.41482458
1886,5c7cb193d70144d1710d13733ef6d1c5,0.116881356
1885,5c809e815bdee1df54d841c1f0143201,0.14630806
1919,5c80f0c7716fdeeec27798b3b07677e5,0.020300815
1924,5c81aee7d97e8c87960a73f5692ac685,0.21285063
1935,5c85365740b6cf5fc8c47b6ad5e9ff41,0.009730291
1957,5c858941b6b6fe9bbb7b9bb6c27b2445,0.7061897
1863,5c87b3040c68b02a477bcc6c987f4cd3,0.74303085
1896,5c8831e629adde381298b96bfb93896c,0.5072273
1887,5c8a5cd302d1edb34b5c9d13f56dced0,0.07169146
1864,5c8ac7d4f14ee4d19a6061297c89038e,0.16288267
1888,5c8cbf081a548d4c1ddf3f7eefca4e05,0.009384064
1892,5c8cef14249fc76341c0202ecbe75f51,0.046033427
1893,5c8d9da0953eda989edab7482afc5e88,0.023127498
1865,5c8e3499aa586328cc75297ca98610ad,0.21771407
